Company Name,Similar Name,Target,Simple Ratio,partial Ratio,Token Sort Ratio,Token Set Ratio,word match percentage,first word match,last word match,character_matching_percentage,cosine similarity,ngrams,common prefix,common suffix,common prefix suffix
CHINA MOBILE GROUP ANHUI,CISION US,0,36,53,30,30,0.0,False,False,4.166666666666666,0.0,0.0,11.11111111111111,0.0,3.125
BANK OF OKLAHOMA,SOFTICS INGENIEROS SAS,0,26,31,26,26,0.0,False,False,4.545454545454546,0.0,0.030303030303030304,0.0,0.0,0.0
EMPF PLATFORM,MIDDLESBROUGH COUNCIL,0,18,27,18,18,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
HONG KONG POLICE FORCE,SACRED HEART MEDICAL GROUP SACRED HEART HEALTH SYSTEM,0,24,36,24,26,0.0,False,False,0.0,0.0,0.02,0.0,0.0,0.0
UNITED STATES GOVERNMENT,RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,0,40,54,40,42,0.0,False,False,0.0,0.0,0.19642857142857142,0.0,0.0,0.0
STATE VOLUNTEER MUTUAL INSURANCE,"JSC ""NATIONAL CABLE NETWORKS""",0,36,40,41,41,0.0,False,False,3.125,0.0,0.07547169811320754,0.0,0.0,0.0
AMANA COOPERATIVE INSURANCE,NIPSCO,0,24,50,24,24,0.0,False,False,0.0,0.0,0.03571428571428571,0.0,0.0,0.0
EDEKA SUDBAYERN HANDELS STIFTUNG KG,ABOUTNET CONSULTING REPRESENTACAO L,0,31,40,37,37,0.0,False,False,2.857142857142857,0.0,0.06557377049180328,0.0,0.0,0.0
PUBLISHING HOUSE OF ELECTRONICS INDUSTRY,STJ SUPERIOR TRIBUNAL JUSTICA,0,38,41,35,35,0.0,False,False,0.0,0.0,0.06896551724137931,0.0,0.0,0.0
UPS STORE,GRAND TETON NATIONAL PARK,0,24,35,24,24,0.0,False,False,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
WUHAN XINXIN SEMICONDUCTORMANUFACTURING,SAMSUNG SDI,0,24,42,28,28,0.0,False,False,2.564102564102564,0.0,0.05,0.0,0.0,0.0
SAMBA BANK,SICOOB COPERMEC,0,24,35,24,24,0.0,False,False,6.666666666666667,0.0,0.0,10.0,0.0,4.166666666666666
TOWASUZHOUCO,TATWEER PETROLEUM,0,28,32,21,21,0.0,False,False,5.88235294117647,0.0,0.0,8.333333333333332,0.0,3.571428571428571
XP INVESTIMENTOS CORRETORA CAMBIO TITULOS E VALORES MOBILIARIOS,BANK OF JIANGSU YANCHENG BRANCH,0,26,35,30,30,0.0,False,False,3.1746031746031744,0.0,0.043478260869565216,0.0,0.0,0.0
ION TRADING UK,MITSUI CHILE,0,31,33,31,31,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO INFORMATICO MUNICIPAL BILBAO CIMUBISA,H STERN COMERCIO E INDUSTRIAL,0,38,42,33,33,0.0,False,False,4.545454545454546,0.0,0.14545454545454545,0.0,0.0,0.0
NEOM,SHANGHAI TOBACCO MACHINERY,0,20,50,20,20,0.0,False,False,0.0,0.0,0.04,0.0,0.0,0.0
AEGIS MEDIA,NORTHROP GRUMMAN GUIDANCE AND ELECTRONICS,0,23,45,31,31,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
BARWA REAL ESTATE GROUP,ZAGERAL,0,27,57,33,33,0.0,False,False,4.3478260869565215,0.0,0.037037037037037035,0.0,0.0,0.0
CIMB THAI PCL,FRB RICHMOND,0,32,36,32,32,0.0,False,False,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
FOSSIL COMMERCIAL SHENZHEN LTDDONGGUAN OFFICE,TVSBT CANAL 4 SAO PAULO,0,29,35,29,29,0.0,False,False,6.666666666666667,0.0,0.08771929824561403,0.0,0.0,0.0
BANQUE MISR,JOHN STARK HIGH SCHOOL,0,24,40,24,24,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
TAWAZUN ECONOMIC COUNCIL,CITY OF MONMOUTH,0,35,39,35,35,0.0,False,False,8.333333333333332,0.0,0.09375,0.0,0.0,0.0
TUNISIE TELECOM DCSI,UMNIAH TELECOM TECHNOLOGIES,0,60,69,60,60,20.0,False,False,11.11111111111111,0.3333333333333334,0.3225806451612903,0.0,0.0,0.0
EVA AIRWAYS,LEIGHTON MIDDLE SCHOOL,0,24,32,18,18,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
CATALENT PHARMA SOLUTIONS,TECHNASSOCIATES,0,40,40,40,40,0.0,False,False,4.0,0.0,0.05714285714285714,0.0,6.666666666666667,2.564102564102564
GLOBALFOUNDRIES DRESDEN MODULE TWO KG,MAGYAR NEMZETI VAGYONKEZELO ZARTKORUEN MUKODO RESZVENYTARSASAG,0,32,41,32,32,0.0,False,False,4.838709677419355,0.0,0.1038961038961039,0.0,2.7027027027027026,1.0204081632653061
GOIAS ASSEMBLEIA LEGISLATIVA DO ESTADO GOIAS,CAPITAL BANK,0,21,42,25,28,0.0,False,False,0.0,0.0,0.023255813953488372,0.0,0.0,0.0
UNITED HEALTH GROUP,BURKE HERBERT BANK,0,38,44,27,27,0.0,False,False,10.526315789473683,0.0,0.0625,0.0,0.0,0.0
SKY UK,TIVIT TERCEIRIZACAO PROCESSOS SERVICOS ETECNOLOGIA A,0,7,33,7,7,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
MBANK,TECH EXCELLENCE OFFICE,0,7,20,7,7,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0
ZHEJIANG RURAL CREDIT UNION,CERNER CERNER,0,35,46,35,30,0.0,False,False,3.7037037037037033,0.0,0.03225806451612903,0.0,0.0,0.0
SANDISK INDIA DEVICE DESIGN CENTER,VIDA PLENA (OPERADORA PENSIONES DEL MAGISTERIO NACIONAL),0,38,41,39,39,0.0,False,False,1.7857142857142856,0.0,0.16393442622950818,0.0,0.0,0.0
CHIFENG JILONG GOLD MINING,SHANGHAI AUTOMOTIVE INDUSTRY DEVELOPING,0,37,42,40,40,0.0,False,False,5.128205128205128,0.0,0.057692307692307696,0.0,11.538461538461538,4.838709677419355
FEDERAL AUTHORITY FOR IDENTITY AND CITIZENSHIP ICA,TOSHIBA ELEVATOR AND BUILDING SYSTEMS,0,37,41,41,41,9.090909090909092,False,False,2.0,0.1690308509457033,0.12121212121212122,0.0,0.0,0.0
POSTFINANCE AG,SERVICIO NACIONAL MIGRACION,0,34,43,29,29,0.0,False,False,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
VODACOM PTY,36TH DISTRICT COURT,0,27,38,33,33,0.0,False,False,0.0,0.0,0.037037037037037035,0.0,0.0,0.0
KING ABDULLA MEDICAL CITY KAMC,AT&T SOLUTIONS,0,18,29,27,27,0.0,False,False,6.666666666666667,0.0,0.0,0.0,0.0,0.0
